row_number,NDVI,Pred_Veg,geometry,latitude,longitude,area,centroid_latitude,centroid_longitude
58,0.740778,Fen,"POLYGON Z ((464491.8940000003 7194832.335099999 0, 464491.8940000003 7194827.1351 0, 464481.49399999995 7194827.1351 0, 464481.49399999995 7194832.335099999 0, 464481.49399999995 7194837.535100002 0, 464486.69400000013 7194837.535100002 0, 464486.69400000013 7194832.335099999 0, 464491.8940000003 7194832.335099999 0))",,,81.12000001065434,7194831.468433334,464485.82733333297
59,0.722932,Fen,"POLYGON Z ((464502.29399999976 7194832.335099999 0, 464502.29399999976 7194827.1351 0, 464491.8940000003 7194827.1351 0, 464491.8940000003 7194832.335099999 0, 464491.8940000003 7194837.535100002 0, 464502.29399999976 7194837.535100002 0, 464502.29399999976 7194832.335099999 0))",,,108.16000001743436,7194832.335100001,464497.0940000001
60,0.749212,Shrubland,"POLYGON Z ((464523.0939999996 7194821.9351 0, 464517.8940000003 7194821.9351 0, 464517.8940000003 7194832.335099999 0, 464523.0939999996 7194832.335099999 0, 464523.0939999996 7194837.535100002 0, 464533.49399999995 7194837.535100002 0, 464533.49399999995 7194832.335099999 0, 464528.29399999976 7194832.335099999 0, 464523.0939999996 7194827.1351 0, 464523.0939999996 7194821.9351 0))",,,121.68000001598149,7194830.986951853,464524.4421481494
61,0.75471,Shrubland,"POLYGON Z ((464564.69400000013 7194837.535100002 0, 464564.69400000013 7194832.335099999 0, 464575.0939999996 7194832.335099999 0, 464575.0939999996 7194827.1351 0, 464564.69400000013 7194827.1351 0, 464554.29399999976 7194827.1351 0, 464554.29399999976 7194832.335099999 0, 464543.8940000003 7194832.335099999 0, 464543.8940000003 7194842.735100001 0, 464549.0939999996 7194842.735100001 0, 464549.0939999996 7194847.9351 0, 464554.29399999976 7194847.9351 0, 464554.29399999976 7194837.535100002 0, 464564.69400000013 7194837.535100002 0))",,,297.44000003099444,7194834.9351,464556.8939999994
62,0.746824,Shrubland,"POLYGON Z ((464450.29399999976 7194821.9351 0, 464439.8940000003 7194821.9351 0, 464439.8940000003 7194827.1351 0, 464434.69400000013 7194827.1351 0, 464434.69400000013 7194832.335099999 0, 464445.0939999996 7194832.335099999 0, 464445.0939999996 7194827.1351 0, 464450.29399999976 7194827.1351 0, 464450.29399999976 7194821.9351 0))",,,108.15999997869136,7194827.135099999,464442.4939999999
63,0.729706,Fen,"POLYGON Z ((464455.49399999995 7194821.9351 0, 464450.29399999976 7194821.9351 0, 464450.29399999976 7194827.1351 0, 464445.0939999996 7194827.1351 0, 464445.0939999996 7194832.335099999 0, 464455.49399999995 7194832.335099999 0, 464455.49399999995 7194821.9351 0))",,,81.11999999128282,7194828.001766666,464451.1606666664
64,0.759854,Shrubland,"POLYGON Z ((464512.69400000013 7194821.9351 0, 464502.29399999976 7194821.9351 0, 464502.29399999976 7194827.1351 0, 464502.29399999976 7194832.335099999 0, 464512.69400000013 7194832.335099999 0, 464512.69400000013 7194821.9351 0))",,,108.1599999883771,7194827.1351,464507.4939999999
65,0.764257,Shrubland,"POLYGON Z ((464533.49399999995 7194832.335099999 0, 464533.49399999995 7194816.735100001 0, 464528.29399999976 7194816.735100001 0, 464528.29399999976 7194821.9351 0, 464523.0939999996 7194821.9351 0, 464523.0939999996 7194827.1351 0, 464528.29399999976 7194832.335099999 0, 464533.49399999995 7194832.335099999 0))",,,121.67999998692423,7194825.016581481,464529.25696296274
66,0.764436,Shrubland,"POLYGON Z ((464549.0939999996 7194816.735100001 0, 464533.49399999995 7194816.735100001 0, 464533.49399999995 7194832.335099999 0, 464543.8940000003 7194832.335099999 0, 464543.8940000003 7194827.1351 0, 464549.0939999996 7194827.1351 0, 464549.0939999996 7194816.735100001 0))",,,216.3199999670684,7194823.8851,464540.64399999985
67,0.754699,Shrubland,"POLYGON Z ((464569.8940000003 7194816.735100001 0, 464554.29399999976 7194816.735100001 0, 464554.29399999976 7194811.535100002 0, 464549.0939999996 7194811.535100002 0, 464549.0939999996 7194816.735100001 0, 464549.0939999996 7194827.1351 0, 464543.8940000003 7194827.1351 0, 464543.8940000003 7194832.335099999 0, 464554.29399999976 7194832.335099999 0, 464554.29399999976 7194827.1351 0, 464564.69400000013 7194827.1351 0, 464564.69400000013 7194821.9351 0, 464569.8940000003 7194821.9351 0, 464569.8940000003 7194816.735100001 0))",,,270.39999996609987,7194822.455100002,464555.8540000001
68,0.743988,Fen,"POLYGON Z ((464585.49399999995 7194821.9351 0, 464585.49399999995 7194837.535100002 0, 464580.29399999976 7194837.535100002 0, 464580.29399999976 7194842.735100001 0, 464585.49399999995 7194842.735100001 0, 464585.49399999995 7194847.9351 0, 464590.69400000013 7194847.9351 0, 464590.69400000013 7194842.735100001 0, 464595.8940000003 7194842.735100001 0, 464595.8940000003 7194832.335099999 0, 464606.29399999976 7194832.335099999 0, 464611.49399999995 7194832.335099999 0, 464611.49399999995 7194827.1351 0, 464606.29399999976 7194827.1351 0, 464601.0939999996 7194827.1351 0, 464601.0939999996 7194821.9351 0, 464590.69400000013 7194821.9351 0, 464585.49399999995 7194821.9351 0))",,,378.55999998837717,7194832.706528571,464593.2939999995
69,0.703028,Fen,"POLYGON Z ((464694.69400000013 7194821.9351 0, 464694.69400000013 7194811.535100002 0, 464689.49399999995 7194811.535100002 0, 464673.8940000003 7194821.9351 0, 464673.8940000003 7194832.335099999 0, 464679.0939999996 7194832.335099999 0, 464694.69400000013 7194842.735100001 0, 464699.8940000003 7194842.735100001 0, 464699.8940000003 7194837.535100002 0, 464715.49399999995 7194832.335099999 0, 464715.49399999995 7194827.1351 0, 464694.69400000013 7194827.1351 0, 464694.69400000013 7194821.9351 0))",,,635.4399999874084,7194828.020206383,464691.5961276604
70,0.70578,Fen,"POLYGON Z ((464746.69400000013 7194827.1351 0, 464746.69400000013 7194816.735100001 0, 464731.0939999996 7194816.735100001 0, 464731.0939999996 7194827.1351 0, 464731.0939999996 7194832.335099999 0, 464736.29399999976 7194832.335099999 0, 464736.29399999976 7194842.735100001 0, 464741.49399999995 7194842.735100001 0, 464746.69400000013 7194842.735100001 0, 464746.69400000013 7194837.535100002 0, 464746.69400000013 7194827.1351 0))",,,351.52000000096854,7194828.535099999,464739.694
71,0.697973,Shrubland,"POLYGON Z ((464783.0939999996 7194816.735100001 0, 464777.8940000003 7194816.735100001 0, 464772.69400000013 7194816.735100001 0, 464772.69400000013 7194821.9351 0, 464767.49399999995 7194821.9351 0, 464762.29399999976 7194821.9351 0, 464762.29399999976 7194827.1351 0, 464757.0939999996 7194827.1351 0, 464757.0939999996 7194832.335099999 0, 464767.49399999995 7194832.335099999 0, 464777.8940000003 7194832.335099999 0, 464777.8940000003 7194827.1351 0, 464777.8940000003 7194821.9351 0, 464783.0939999996 7194821.9351 0, 464783.0939999996 7194816.735100001 0))",,,243.35999996900557,7194825.690655554,464770.67177777755
72,0.712372,Shrubland,"POLYGON Z ((464783.0939999996 7194816.735100001 0, 464783.0939999996 7194821.9351 0, 464777.8940000003 7194821.9351 0, 464777.8940000003 7194827.1351 0, 464788.29399999976 7194827.1351 0, 464788.29399999976 7194837.535100002 0, 464793.49399999995 7194837.535100002 0, 464793.49399999995 7194842.735100001 0, 464798.69400000013 7194842.735100001 0, 464809.0939999996 7194842.735100001 0, 464809.0939999996 7194837.535100002 0, 464809.0939999996 7194832.335099999 0, 464803.8940000003 7194832.335099999 0, 464803.8940000003 7194816.735100001 0, 464793.49399999995 7194816.735100001 0, 464783.0939999996 7194816.735100001 0))",,,513.7600000077487,7194828.91404737,464795.54663157935
73,0.698349,Fen,"POLYGON Z ((464850.69400000013 7194801.1351 0, 464850.69400000013 7194806.335099999 0, 464845.49399999995 7194806.335099999 0, 464845.49399999995 7194827.1351 0, 464855.8940000003 7194827.1351 0, 464855.8940000003 7194832.335099999 0, 464861.0939999996 7194832.335099999 0, 464861.0939999996 7194811.535100002 0, 464861.0939999996 7194806.335099999 0, 464855.8940000003 7194806.335099999 0, 464855.8940000003 7194801.1351 0, 464850.69400000013 7194801.1351 0))",,,378.55999999321995,7194816.7351,464853.66542857117
74,0.755031,Shrubland,"POLYGON Z ((464512.69400000013 7194821.9351 0, 464512.69400000013 7194811.535100002 0, 464507.49399999995 7194811.535100002 0, 464507.49399999995 7194806.335099999 0, 464497.0939999996 7194806.335099999 0, 464497.0939999996 7194811.535100002 0, 464491.8940000003 7194811.535100002 0, 464491.8940000003 7194827.1351 0, 464502.29399999976 7194827.1351 0, 464502.29399999976 7194821.9351 0, 464512.69400000013 7194821.9351 0))",,,324.47999998934563,7194816.735100001,464501.42733333365
75,0.740112,Fen,"POLYGON Z ((464590.69400000013 7194801.1351 0, 464585.49399999995 7194801.1351 0, 464580.29399999976 7194806.335099999 0, 464580.29399999976 7194811.535100002 0, 464590.69400000013 7194811.535100002 0, 464590.69400000013 7194821.9351 0, 464601.0939999996 7194821.9351 0, 464601.0939999996 7194827.1351 0, 464606.29399999976 7194827.1351 0, 464606.29399999976 7194821.9351 0, 464611.49399999995 7194821.9351 0, 464611.49399999995 7194811.535100002 0, 464611.49399999995 7194806.335099999 0, 464590.69400000013 7194806.335099999 0, 464590.69400000013 7194801.1351 0))",,,446.16000005375594,7194813.215908082,464598.04753535293
76,0.707317,Fen,"POLYGON Z ((464673.8940000003 7194821.9351 0, 464673.8940000003 7194811.535100002 0, 464658.29399999976 7194811.535100002 0, 464658.29399999976 7194816.735100001 0, 464642.69400000013 7194821.9351 0, 464642.69400000013 7194827.1351 0, 464663.49399999995 7194827.1351 0, 464663.49399999995 7194832.335099999 0, 464668.69400000013 7194832.335099999 0, 464673.8940000003 7194832.335099999 0, 464673.8940000003 7194821.9351 0))",,,419.11999994769695,7194821.767358063,464662.15206451627
77,0.707205,Fen,"POLYGON Z ((464715.49399999995 7194827.1351 0, 464720.69400000013 7194827.1351 0, 464720.69400000013 7194811.535100002 0, 464715.49399999995 7194811.535100002 0, 464699.8940000003 7194821.9351 0, 464694.69400000013 7194821.9351 0, 464694.69400000013 7194827.1351 0, 464715.49399999995 7194827.1351 0))",,,270.39999996125704,7194821.155100001,464710.5540000002
78,0.691488,Shrubland,"POLYGON Z ((464819.49399999995 7194821.9351 0, 464819.49399999995 7194816.735100001 0, 464814.29399999976 7194811.535100002 0, 464809.0939999996 7194811.535100002 0, 464809.0939999996 7194816.735100001 0, 464803.8940000003 7194816.735100001 0, 464803.8940000003 7194832.335099999 0, 464809.0939999996 7194832.335099999 0, 464809.0939999996 7194837.535100002 0, 464819.49399999995 7194837.535100002 0, 464819.49399999995 7194832.335099999 0, 464819.49399999995 7194821.9351 0))",,,337.9999999878928,7194824.985766667,464812.2833333337
79,0.698772,Fen,"POLYGON Z ((464881.8940000003 7194816.735100001 0, 464881.8940000003 7194811.535100002 0, 464861.0939999996 7194811.535100002 0, 464861.0939999996 7194832.335099999 0, 464861.0939999996 7194837.535100002 0, 464866.29399999976 7194837.535100002 0, 464866.29399999976 7194832.335099999 0, 464866.29399999976 7194827.1351 0, 464881.8940000003 7194827.1351 0, 464881.8940000003 7194816.735100001 0))",,,378.5599999786913,7194821.192242859,464870.37971428526
80,0.724054,Fen,"POLYGON Z ((464455.49399999995 7194806.335099999 0, 464450.29399999976 7194806.335099999 0, 464450.29399999976 7194801.1351 0, 464445.0939999996 7194801.1351 0, 464445.0939999996 7194811.535100002 0, 464429.49399999995 7194811.535100002 0, 464429.49399999995 7194827.1351 0, 464434.69400000013 7194827.1351 0, 464439.8940000003 7194827.1351 0, 464439.8940000003 7194821.9351 0, 464450.29399999976 7194821.9351 0, 464455.49399999995 7194821.9351 0, 464460.69400000013 7194821.9351 0, 464460.69400000013 7194816.735100001 0, 464460.69400000013 7194806.335099999 0, 464455.49399999995 7194806.335099999 0))",,,486.7199999961256,7194815.579544442,464445.38288888976
81,0.756546,Shrubland,"POLYGON Z ((464533.49399999995 7194806.335099999 0, 464528.29399999976 7194806.335099999 0, 464517.8940000003 7194821.9351 0, 464523.0939999996 7194821.9351 0, 464528.29399999976 7194821.9351 0, 464528.29399999976 7194816.735100001 0, 464533.49399999995 7194816.735100001 0, 464533.49399999995 7194811.535100002 0, 464538.69400000013 7194811.535100002 0, 464538.69400000013 7194806.335099999 0, 464533.49399999995 7194806.335099999 0))",,,162.24000003341584,7194813.701766664,464528.7273333341
82,0.755511,Shrubland,"POLYGON Z ((464590.69400000013 7194821.9351 0, 464590.69400000013 7194811.535100002 0, 464580.29399999976 7194811.535100002 0, 464569.8940000003 7194811.535100002 0, 464569.8940000003 7194816.735100001 0, 464569.8940000003 7194821.9351 0, 464564.69400000013 7194821.9351 0, 464564.69400000013 7194827.1351 0, 464575.0939999996 7194827.1351 0, 464580.29399999976 7194827.1351 0, 464580.29399999976 7194821.9351 0, 464585.49399999995 7194821.9351 0, 464590.69400000013 7194821.9351 0))",,,297.43999995350833,7194818.86237273,464578.16672727297
83,0.732849,Fen,"POLYGON Z ((464621.8940000003 7194811.535100002 0, 464611.49399999995 7194811.535100002 0, 464611.49399999995 7194821.9351 0, 464606.29399999976 7194821.9351 0, 464606.29399999976 7194827.1351 0, 464611.49399999995 7194827.1351 0, 464611.49399999995 7194832.335099999 0, 464621.8940000003 7194832.335099999 0, 464632.29399999976 7194832.335099999 0, 464632.29399999976 7194837.535100002 0, 464642.69400000013 7194837.535100002 0, 464642.69400000013 7194827.1351 0, 464642.69400000013 7194821.9351 0, 464642.69400000013 7194816.735100001 0, 464632.29399999976 7194816.735100001 0, 464632.29399999976 7194811.535100002 0, 464621.8940000003 7194811.535100002 0))",,,675.9999999467283,7194823.703100001,464626.3660000007
84,0.723965,Fen,"POLYGON Z ((464658.29399999976 7194811.535100002 0, 464653.0939999996 7194811.535100002 0, 464653.0939999996 7194806.335099999 0, 464647.8940000003 7194806.335099999 0, 464647.8940000003 7194811.535100002 0, 464642.69400000013 7194811.535100002 0, 464642.69400000013 7194816.735100001 0, 464642.69400000013 7194821.9351 0, 464658.29399999976 7194816.735100001 0, 464658.29399999976 7194811.535100002 0))",,,148.71999999128283,7194814.371463637,464649.7849090909
85,0.708257,Evergreen Forest,"POLYGON Z ((464793.49399999995 7194801.1351 0, 464793.49399999995 7194795.9351 0, 464772.69400000013 7194795.9351 0, 464772.69400000013 7194811.535100002 0, 464767.49399999995 7194811.535100002 0, 464767.49399999995 7194821.9351 0, 464772.69400000013 7194821.9351 0, 464772.69400000013 7194816.735100001 0, 464777.8940000003 7194816.735100001 0, 464777.8940000003 7194801.1351 0, 464793.49399999995 7194801.1351 0))",,,243.35999998837707,7194806.046211111,464777.605111111
86,0.736455,Fen,"POLYGON Z ((464471.0939999996 7194790.735100001 0, 464460.69400000013 7194790.735100001 0, 464460.69400000013 7194801.1351 0, 464455.49399999995 7194801.1351 0, 464455.49399999995 7194806.335099999 0, 464460.69400000013 7194806.335099999 0, 464460.69400000013 7194816.735100001 0, 464465.8940000003 7194816.735100001 0, 464465.8940000003 7194806.335099999 0, 464465.8940000003 7194795.9351 0, 464471.0939999996 7194795.9351 0, 464471.0939999996 7194790.735100001 0))",,,189.27999999418853,7194802.2493857145,464463.29400000005
87,0.735893,Fen,"POLYGON Z ((464507.49399999995 7194806.335099999 0, 464507.49399999995 7194795.9351 0, 464502.29399999976 7194795.9351 0, 464497.0939999996 7194795.9351 0, 464497.0939999996 7194801.1351 0, 464486.69400000013 7194801.1351 0, 464486.69400000013 7194806.335099999 0, 464476.29399999976 7194806.335099999 0, 464476.29399999976 7194811.535100002 0, 464476.29399999976 7194821.9351 0, 464481.49399999995 7194821.9351 0, 464486.69400000013 7194811.535100002 0, 464491.8940000003 7194811.535100002 0, 464497.0939999996 7194811.535100002 0, 464497.0939999996 7194806.335099999 0, 464507.49399999995 7194806.335099999 0))",,,351.5200000300258,7194807.401766666,464490.82733333216
88,0.753502,Shrubland,"POLYGON Z ((464549.0939999996 7194806.335099999 0, 464538.69400000013 7194806.335099999 0, 464538.69400000013 7194811.535100002 0, 464533.49399999995 7194811.535100002 0, 464533.49399999995 7194816.735100001 0, 464549.0939999996 7194816.735100001 0, 464549.0939999996 7194811.535100002 0, 464549.0939999996 7194806.335099999 0))",,,135.20000001452865,7194812.0550999995,464542.33400000015
89,0.745474,Fen,"POLYGON Z ((464554.29399999976 7194795.9351 0, 464549.0939999996 7194795.9351 0, 464549.0939999996 7194806.335099999 0, 464549.0939999996 7194811.535100002 0, 464554.29399999976 7194811.535100002 0, 464554.29399999976 7194816.735100001 0, 464569.8940000003 7194816.735100001 0, 464569.8940000003 7194811.535100002 0, 464569.8940000003 7194806.335099999 0, 464564.69400000013 7194806.335099999 0, 464564.69400000013 7194795.9351 0, 464554.29399999976 7194795.9351 0))",,,351.5200000397116,7194806.5351,464558.894
90,0.721352,Fen,"POLYGON Z ((464694.69400000013 7194795.9351 0, 464684.29399999976 7194795.9351 0, 464679.0939999996 7194811.535100002 0, 464673.8940000003 7194811.535100002 0, 464673.8940000003 7194821.9351 0, 464689.49399999995 7194811.535100002 0, 464694.69400000013 7194811.535100002 0, 464694.69400000013 7194795.9351 0))",,,283.9200000130757,7194807.32557619,464685.5320952387
91,0.706451,Fen,"POLYGON Z ((464705.0939999996 7194801.1351 0, 464705.0939999996 7194806.335099999 0, 464699.8940000003 7194811.535100002 0, 464694.69400000013 7194811.535100002 0, 464694.69400000013 7194821.9351 0, 464699.8940000003 7194821.9351 0, 464715.49399999995 7194811.535100002 0, 464720.69400000013 7194811.535100002 0, 464720.69400000013 7194806.335099999 0, 464710.29399999976 7194806.335099999 0, 464710.29399999976 7194801.1351 0, 464705.0939999996 7194801.1351 0))",,,256.88000003293155,7194811.99124035,464706.0975087733
